Deck_ACC,Deck_CRESP,Deck_DurationError,Deck_OnsetDelay,Deck_OnsetToOnsetTime,ExperimentName,ExperimentPlatform,ExperimentVersion,List1_Cycle,Running,cycle_start_date,day,expected_trial_count,experiment_name,internal_node_id,lang,last_commit,on_mobile,role,rt,screen_availHeight,screen_availWidth,screen_height,screen_width,session_id,session_uuid,study_id,subject_id,task_section,time_elapsed,trial_index,trial_type,useragent,view_history,window_innerHeight,window_innerWidth,DeckA,DeckB,DeckC,DeckD,Deck_OnsetTime,Deck_RESP,Deck_RT,Deck_RTTime,List1_Sample,loss_event,response,totalsum,var,stimulus
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.71,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,9.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,160389,286,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,162529.60000002384,C,9.0,162538.60000002384,72.0,0.0,2.0,1850.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.72,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,5.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,161705,290,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,0.0,50.0,163849.10000002384,C,5.0,163854.10000002384,73.0,-50.0,2.0,1850.0,0.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.73,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,74.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,164112,294,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,25.0,50.0,166188.0,D,74.0,166262.0,74.0,0.0,3.0,1900.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.74,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,82.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,165512,298,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,25.0,50.0,167580.0,C,82.0,167662.0,75.0,-25.0,2.0,1925.0,25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.75,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,62.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,167890,302,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,169977.90000003576,C,62.0,170039.90000003576,76.0,0.0,2.0,1975.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.76,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,314.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,169525,306,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,171361.0,C,314.0,171675.0,77.0,0.0,2.0,2025.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.77,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,121.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,170969,310,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,172998.40000003576,C,121.0,173119.40000003576,78.0,0.0,2.0,2075.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.78,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,160.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,172451,314,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,174441.69999998808,C,160.0,174601.69999998808,79.0,0.0,2.0,2125.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.79,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,168.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,173946,318,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,-25.0,50.0,175927.69999998808,C,168.0,176095.69999998808,80.0,-75.0,2.0,2100.0,-25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.80,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,33.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,176338,322,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,25.0,50.0,178454.5,D,33.0,178487.5,81.0,0.0,3.0,2150.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.81,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,172.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,177832,326,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,25.0,50.0,179810.60000002384,C,172.0,179982.60000002384,82.0,-25.0,2.0,2175.0,25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.82,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,985.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,181135,330,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,182301.19999998808,C,985.0,183286.19999998808,83.0,0.0,2.0,2225.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.83,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,269.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,182726,334,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,-25.0,50.0,184606.80000001192,C,269.0,184875.80000001192,84.0,-75.0,2.0,2200.0,-25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.84,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,123.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,185172,338,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,187199.10000002384,C,123.0,187322.10000002384,85.0,0.0,2.0,2250.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.85,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,266.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,186756,342,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,-25.0,50.0,188640.60000002384,C,266.0,188906.60000002384,86.0,-75.0,2.0,2225.0,-25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.86,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,127.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,189200,346,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,191223.69999998808,C,127.0,191350.69999998808,87.0,0.0,2.0,2275.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.87,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,244.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,190766,350,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,0.0,50.0,192672.30000001192,D,244.0,192916.30000001192,88.0,0.0,3.0,2325.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.88,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,43.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,192130,354,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,0.0,50.0,194236.10000002384,D,43.0,194279.10000002384,89.0,0.0,3.0,2375.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.89,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,22.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,193513,358,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,0.0,50.0,195640.19999998808,D,22.0,195662.19999998808,90.0,0.0,3.0,2425.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.90,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,408.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,195244,362,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,0.0,50.0,196986.0,C,408.0,197394.0,91.0,-50.0,2.0,2425.0,0.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.91,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,149.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,197711,366,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,199712.30000001192,C,149.0,199861.30000001192,92.0,0.0,2.0,2475.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.92,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,161.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,199191,370,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,201180.69999998808,C,161.0,201341.69999998808,93.0,0.0,2.0,2525.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.93,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,134.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,200645,374,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,25.0,50.0,202661.5,C,134.0,202795.5,94.0,-25.0,2.0,2550.0,25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.94,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,80.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,203048,378,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,205118.0,C,80.0,205198.0,95.0,0.0,2.0,2600.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.95,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,369.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,204732,382,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,25.0,50.0,206513.5,C,369.0,206882.5,96.0,-25.0,2.0,2625.0,25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.96,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,98.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,207150,386,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,-25.0,50.0,209202.69999998808,C,98.0,209300.69999998808,97.0,-75.0,2.0,2600.0,-25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.97,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,88.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,209570,390,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,211631.80000001192,C,88.0,211719.80000001192,98.0,0.0,2.0,2650.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.98,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,296.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,211188,394,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,25.0,50.0,213042.10000002384,C,296.0,213338.10000002384,99.0,-25.0,2.0,2675.0,25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.99,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,68.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,213590,398,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,215671.90000003576,D,68.0,215739.90000003576,100.0,0.0,3.0,2725.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.100,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,45.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,214949,402,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,217054.0,D,45.0,217099.0,101.0,0.0,3.0,2775.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.101,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,42.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,216310,406,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,218418.80000001192,D,42.0,218460.80000001192,102.0,0.0,3.0,2825.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.102,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,52.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,217686,410,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,219783.30000001192,C,52.0,219835.30000001192,103.0,0.0,2.0,2875.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.103,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,11.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,219016,414,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,-25.0,50.0,221155.0,C,11.0,221166.0,104.0,-75.0,2.0,2850.0,-25.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.104,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,396.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,221727,418,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,223481.40000003576,D,396.0,223877.40000003576,105.0,0.0,3.0,2900.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.105,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,13.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,223123,422,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,225259.40000003576,D,13.0,225272.40000003576,106.0,0.0,3.0,2950.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.106,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,174.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,224615,426,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,-200.0,226591.80000001192,D,174.0,226765.80000001192,107.0,-250.0,3.0,2750.0,-200.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.107,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,136.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,227084,430,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,229098.80000001192,C,136.0,229234.80000001192,108.0,0.0,2.0,2800.0,50.0,
0,1234,-999999,0,0,IowaTask-v2.0,-mobile,jspsych-0.3a-mobile,1,List1,2024-04-29,2,0,projectseed-iowa-production,0.0-0.0-2.0-0.108,eng,6e64b31c6348ac9d094febdaa4fdb26e97e83af1,True,adolescent,33.0,800,360,800,360,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,b3c2c037-148a-4afe-ad8d-e7bd1d24e77e,projectseed_production_april2024,5,,228437,434,html-button-response,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Mobile Safari/537.36",,1824,980,100.0,100.0,50.0,50.0,230554.19999998808,C,33.0,230587.19999998808,109.0,0.0,2.0,2850.0,50.0,
